bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C2-prospeccion	0.286	2022	18	IEEE Access	Object Type Clustering Using Markov Directly-Follow Multigraph in Object-Centric Process Mining	10.1109/access.2022.3226573		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.286	2021	7	IOP SciNotes	Detection and impacts of tiling artifacts in MODIS burned area classification	10.1088/2633-1357/abd8e2		crossref	tiling artifacts patch based inference large images segmentation
C2-prospeccion	0.286	2021	8	Sensors	Exponential-Distance Weights for Reducing Grid-like Artifacts in Patch-Based Medical Image Registration	10.3390/s21217112		crossref	tiling artifacts patch based inference large images segmentation
C3-medicion	0.286	2021	18	PeerJ Computer Science	Classifier uncertainty: evidence, potential impact, and probabilistic treatment	10.7717/peerj-cs.398		crossref	calibration under class prior shift probabilistic classifier
C3-medicion	0.286	2021	68	Information Systems	On the appropriateness of Platt scaling in classifier calibration	10.1016/j.is.2020.101641		crossref	calibration under class prior shift probabilistic classifier
C2-prospeccion	0.286	2020	30	Human-centric Computing and Information Sciences	CNN-based 3D object classification using Hough space of LiDAR point clouds	10.1186/s13673-020-00228-8		crossref	context bias object centric crop classification generalization
C2-prospeccion	0.286	2019	17	Image and Vision Computing	Deep convolution neural network with scene-centric and object-centric information for object detection	10.1016/j.imavis.2019.03.004		crossref	context bias object centric crop classification generalization
C1-negativos	0.286	2018	0	Cancer Research	Correction: Mismatch Repair Proteins Initiate Epigenetic Alterations during Inflammation-Driven Tumorigenesis	10.1158/0008-5472.can-17-3007		crossref	class prior shift correction deployment distribution mismatch
C2-prospeccion	0.286	2017	0	International Journal of Modern Trends in Engineering &amp; Research	PATCH BASED COUPLED DICTIONARY APPROACH FOR CARDIAC MRI IMAGES USING SR RECONSTRUCTION ALGORITHM	10.21884/ijmter.2017.4077.uwm8f		crossref	tiling artifacts patch based inference large images segmentation
C3-medicion	0.286	2017	1	Performance Evaluation	Rare-event analysis of modulated Ornstein–Uhlenbeck processes	10.1016/j.peva.2017.02.002		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.286	2017	3	Performance Evaluation	Rare-event analysis of mixed Poisson random variables, and applications in staffing	10.1016/j.peva.2017.03.006		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.286	2017	0	International Journal of Modern Trends in Engineering &amp; Research	Efficient DANNLO Classifier for Multi-class Imbalanced Data on Hadoop	10.21884/ijmter.2017.4198.lqxqp		crossref	calibration under class prior shift probabilistic classifier
C2-prospeccion	0.286	2015	0	PsycCRITIQUES	"Overcoming an Ahistoric and U.S.-Centric Bias in PsychologyOvercoming an Ahistoric and
      U.S.-Centric Bias in Psychology"	10.1037/a0039939		crossref	context bias object centric crop classification generalization
C3-medicion	0.286	2015	3	International Journal of Science and Research (IJSR)	Efficient Implementation of Class Based Decomposition Schemes for Naive Bayes Classifier	10.21275/v4i11.nov151091		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.25	2026	0	Diagnostics (Basel)	RNNet-MST: A ResNet-50 with Multi-Scale Transformer Blocks for Pulmonary Nodule Classification and Attention-Based Localization on Chest X-Ray Images.	10.3390/diagnostics16101574		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2026	0	Diagnostics (Basel)	Hybrid Curriculum Learning for Data-Efficient Lung Nodule Detection with YOLOv11.	10.3390/diagnostics16101441		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2026	0	Bioengineering (Basel)	Explainable Split-Learning-Based Framework for Accurate Pulmonary Nodule Classification.	10.3390/bioengineering13050552		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2026	0	Curr Health Sci J	Impact of AI Assistance on Radiologist Accuracy for Lung Nodule Detection on Chest CT.	10.12865/chsj.52.01.04		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2026	0	Mayo Clin Proc Digit Health	Computer-Aided Analysis of Photographed Chest X-Ray Films Performs Well Compared With Trained Radiologists.	10.1016/j.mcpdig.2026.100338		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2026	0	Sci Rep	Integrated pixel-wise remote sensing and explainable machine learning for natural hydrogen exploration in southeastern part of Pricaspian Basin, Western Kazakhstan.	10.1038/s41598-026-41845-0		europepmc	negative sampling strategy rare object detection remote sensing
C1-negativos	0.25	2026	0	Sci Rep	TLCFormer: synergizing temporal motion and local contrast for robust infrared video small object detection.	10.1038/s41598-026-53189-w		europepmc	negative sampling strategy rare object detection remote sensing
C1-negativos	0.25	2026	0	Front Plant Sci	Crop classification method for multi-temporal remote sensing imagery based on a (3 + 2)D SAFPN.	10.3389/fpls.2026.1765836		europepmc	negative sampling strategy rare object detection remote sensing
C1-negativos	0.25	2026	0	Sci Rep	Multiscale object detection model based on pyramid vision transformer.	10.1038/s41598-026-43522-8		europepmc	negative sampling strategy rare object detection remote sensing
C2-prospeccion	0.25	2026	0	BMC Womens Health	A multiple instance learning framework for estradiol level classification in TCT whole slide images.	10.1186/s12905-026-04422-1		europepmc	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.25	2026	0	Front Immunol	Development and validation of an interpretable prediction model using spatial patterns of tumor-infiltrating lymphocytes in H&amp;E-stained whole-slide images for immune subtyping of lung adenocarcinoma.	10.3389/fimmu.2026.1773927		europepmc	sliding window inference whole slide image patch aggregation
C3-medicion	0.25	2026	0	Front Oncol	Anatomy-aware lymphoma lesion detection in whole-body PET/CT.	10.3389/fonc.2026.1695211		europepmc	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.25	2026	0	Caries Res	Rethinking Diagnostic Performance Metrics in Imaging Artificial Intelligence: Lessons from Caries Detection on Radiographs.	10.1159/000551765		europepmc	false positives per image detection metric medical imaging
C3-medicion	0.25	2026	0	Front Med (Lausanne)	Urological diagnostics based on kidney stone detection in CT imaging using YOLOv8 deep learning framework.	10.3389/fmed.2026.1702159		europepmc	false positives per image detection metric medical imaging
C2-prospeccion	0.25	2026	0	NUANSA INFORMATIKA	Comparative Evaluation of Machine Learning Algorithms for Breast Cancer Classification on a Curated Public Dataset	10.25134/ilkom.v20i2.621		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.25	2026	0	PLoS One	A curated dataset and lightweight deep learning framework for tea leaf disease classification.	10.1371/journal.pone.0349210		europepmc	domain gap curated dataset versus deployment imagery detection
C1-negativos	0.25	2025	0	Tomography	Accuracy of Ultra-Fast Low-Field MRI (0.55 T) for Lung Nodule Detection with Ultra-Short Echo Time Sequences.	10.3390/tomography11120132		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2025	0	Sci Rep	Multi-phase deep learning framework with Multiscale Adaptive Swin Transformer and embedding attention for precision lung nodule detection and classification.	10.1038/s41598-025-31147-2		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2025	1	Healthcare (Basel)	Nodule Characteristics, Clinical Risk Factors, and Radiologist Experience as Predictors of Positive Baseline LDCT Screening Results.	10.3390/healthcare13212734		europepmc	false positive reduction computer aided detection pulmonary nodule
C1-negativos	0.25	2025	1	Sci Data	Parcel-level vector data for scaled land utilization analysis in Xinjiang based on remote sensing image.	10.1038/s41597-025-05359-0		europepmc	negative sampling strategy rare object detection remote sensing
C1-negativos	0.25	2025	0	PLoS One	ELFT: Efficient local-global fusion transformer for small object detection.	10.1371/journal.pone.0332714		europepmc	negative sampling strategy rare object detection remote sensing
C1-negativos	0.25	2025	0	PeerJ Comput Sci	Aerial image segmentation of embankment dams based on multispectral remote sensing: a case study in the Belo Monte Hydroelectric Complex, Pará, Brazil.	10.7717/peerj-cs.2917		europepmc	negative sampling strategy rare object detection remote sensing
C2-prospeccion	0.25	2025	1	Heliyon	Three-stage cascade architecture-based siamese sliding window network algorithm for object tracking.	10.1016/j.heliyon.2024.e41612		europepmc	sliding window inference whole slide image patch aggregation
C2-prospeccion	0.25	2025	1	PLoS One	LGMMFusion: A LiDAR-guided multi-modal fusion framework for enhanced 3D object detection.	10.1371/journal.pone.0331195		europepmc	train test discrepancy object scale apparent size detection
C3-medicion	0.25	2025	6	BMC Medical Research Methodology	“Cake causes herpes?” - promiscuous dichotomisation induces false positives	10.1186/s12874-025-02712-0		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.25	2025	0	Sensors (Basel)	RTUAV-YOLO: A Family of Efficient and Lightweight Models for Real-Time Object Detection in UAV Aerial Imagery.	10.3390/s25216573		europepmc	domain gap curated dataset versus deployment imagery detection
C3-medicion	0.25	2024	1	J Appl Clin Med Phys	A quantitative analysis of the improvement provided by comprehensive annotation on CT lesion detection using deep learning.	10.1002/acm2.14434		europepmc	free response operating characteristic FROC lesion detection evaluation
C3-medicion	0.25	2024	2	Radiology: Imaging Cancer	Patient Characteristics Impact False Positives in AI Interpretation                     of True-Negative Screening Breast Tomosynthesis Examinations	10.1148/rycan.249015		crossref	false positives per image detection metric medical imaging
C2-prospeccion	0.25	2024	2	Data	Curated Polyoxometalate Formula Dataset	10.3390/data9110124		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.25	2024	13	Seismica	Curated Regional Earthquake Waveforms (CREW)  Dataset	10.26443/seismica.v3i1.1049		crossref	domain gap curated dataset versus deployment imagery detection
C2-prospeccion	0.25	2024	1	Research Ideas and Outcomes	Earth deity shrines of the Greater Taipei area: A first edition curated dataset	10.3897/rio.10.e127510		crossref	domain gap curated dataset versus deployment imagery detection
